"","spp","year","quad","Group","ID","logarea.t0","logarea.t1","W","uniqID"
"609","POSE",1937,"Q10","P1E1",14,0.786153700232512,0.330247281784076,0.337262016633882,"Q10_14"
"610","POSE",1937,"Q5","E1",38,2.68203136114503,3.10032468654128,0.00291999993300439,"Q5_38"
"611","POSE",1937,"Q20","P7E1",54,1.26570096672953,-0.287682072451824,0.0221684015115049,"Q20_54"
"612","POSE",1937,"Q5","E1",40,3.62625427437853,1.67228399501831,1.47171779175892e-09,"Q5_40"
"613","POSE",1937,"Q5","E1",42,2.25737861257731,2.33345460343513,0,"Q5_42"
"614","POSE",1937,"Q11","P1",77,2.64044269055382,2.9414678733215,0.0194240618057556,"Q11_77"
"615","POSE",1937,"Q3","E1",90,0.730267289600578,0.135862151056373,3.62276064613809e-11,"Q3_90"
"616","POSE",1937,"Q20","P7E1",76,1.47862653516865,0.606283343945123,0,"Q20_76"
"617","POSE",1937,"Q8","P1E1",53,2.39223483566142,2.20153567631208,1.39286588909826e-09,"Q8_53"
"618","POSE",1937,"Q8","P1E1",35,0.990258901037713,1.60878339295113,5.38609268492252e-10,"Q8_35"
"619","POSE",1937,"Q23","P10E1",64,1.23845613090259,2.86326759530275,0.0563962291492155,"Q23_64"
"620","POSE",1937,"Q9","P1E1",57,3.13414578113253,3.45919990343137,0,"Q9_57"
"621","POSE",1937,"Q23","P10E1",39,2.16647960481634,1.62118795841177,0.0101457760947147,"Q23_39"
"622","POSE",1937,"Q23","P10E1",60,0.851075772836975,1.77567714191341,0.019612655448901,"Q23_60"
"623","POSE",1937,"Q19","P7E1",42,1.41134175732899,1.19197937143192,0.0569158040598651,"Q19_42"
"624","POSE",1937,"Q5","E1",2,3.45403563714758,3.22513004701225,0,"Q5_2"
"625","POSE",1937,"Q21","P7E1",104,2.00623068378332,2.74598265293637,0.0523501804920765,"Q21_104"
"626","POSE",1937,"Q21","P7E1",75,2.20971292588001,2.5435230715928,0.0567107961994694,"Q21_75"
"627","POSE",1937,"Q12","P1",94,0.969764736773499,-0.476854058439995,0,"Q12_94"
"628","POSE",1937,"Q19","P7E1",43,2.09858622497061,1.08558737402646,9.22240062095625e-10,"Q19_43"
"629","POSE",1937,"Q25","P10E1",3,2.32720055853553,2.22273878611743,1.40830125227254e-09,"Q25_3"
"630","POSE",1937,"Q19","P7E1",32,0.643360081578912,-0.287682072451808,0.00313707397722076,"Q19_32"
"631","POSE",1937,"Q2","E1",25,0.949485895437984,1.83000441670066,0.156717499999999,"Q2_25"
"632","POSE",1937,"Q22","P7E1",114,2.18548812343524,1.65855853324253,5.80128398652846e-10,"Q22_114"
"633","POSE",1937,"Q9","P1E1",37,2.58771391918052,2.59198561505627,0,"Q9_37"
"634","POSE",1937,"Q9","P1E1",39,2.44915414543133,2.36265038772151,2.34979586970497e-10,"Q9_39"
"635","POSE",1937,"Q3","E1",169,1.92371116081721,1.75578720980527,0.153426500973593,"Q3_169"
"636","POSE",1937,"Q3","E1",17,2.59032729396264,2.39526033457132,0.00292000006984132,"Q3_17"
"637","POSE",1937,"Q11","P1",100,0.14887445849683,2.46593432152411,0.101177414416238,"Q11_100"
"638","POSE",1937,"Q3","E1",143,2.33460949568682,2.36902567038296,0.00292000004690674,"Q3_143"
"639","POSE",1937,"Q8","P1E1",11,0.298841955585303,0.532244960955226,0,"Q8_11"
"640","POSE",1937,"Q10","P1E1",102,2.69417772689375,3.37667857258315,0.0146000003576227,"Q10_102"
"641","POSE",1937,"Q3","E1",49,0.678504860954416,2.46695453026254,8.59004722753022e-11,"Q3_49"
"642","POSE",1937,"Q3","E1",6,1.05290128165226,0.824772103703591,7.68674660989177e-11,"Q3_6"
"643","POSE",1937,"Q23","P10E1",82,1.95203197754012,1.72263803967343,1.20785041755056e-10,"Q23_82"
"644","POSE",1937,"Q11","P1",105,2.61061845901533,2.12675364197797,0.00517167412821802,"Q11_105"
"645","POSE",1937,"Q2","E1",26,1.62700309652066,1.61574464764831,0,"Q2_26"
"646","POSE",1937,"Q10","P1E1",15,2.35591764550511,3.12259540036016,0.0515018111087566,"Q10_15"
"647","POSE",1937,"Q19","P7E1",37,3.5042513236913,2.92480010928021,0,"Q19_37"
"648","POSE",1937,"Q22","P7E1",73,1.86084161909451,2.36705805005858,3.67504959797316e-09,"Q22_73"
"649","POSE",1937,"Q11","P1",116,0.775387549222837,2.73989432715841,0.0691670018639028,"Q11_116"
"650","POSE",1937,"Q11","P1",117,1.7138089641767,1.1750616523986,1.85188131496261e-09,"Q11_117"
"651","POSE",1937,"Q10","P1E1",127,1.99349029902134,1.91432880805572,2.21925602232887e-10,"Q10_127"
"652","POSE",1937,"Q19","P7E1",28,2.75758167181795,2.07053469940058,1.89916962170856e-09,"Q19_28"
"653","POSE",1937,"Q22","P7E1",79,2.8436185984762,2.32043591760509,1.03724968713692e-09,"Q22_79"
"654","POSE",1937,"Q10","P1E1",110,2.91054540193876,3.13941704980176,0.00291999979959559,"Q10_110"
"656","POSE",1937,"Q11","P1",103,1.62511841785101,1.41455693376088,0.0238905866763633,"Q11_103"
"657","POSE",1937,"Q2","E1",7,0.602914504786718,1.93160146055268,0,"Q2_7"
"658","POSE",1937,"Q13","P1",200,0.751157473454239,1.14753869456331,5.07814679195917e-10,"Q13_200"
"659","POSE",1937,"Q22","P7E1",87,1.85898327890048,1.99831497725781,1.20295971761663e-10,"Q22_87"
"660","POSE",1937,"Q10","P1E1",56,1.41578029898828,1.37353237057058,2.47365490224638e-11,"Q10_56"
"661","POSE",1937,"Q12","P1",92,0.620906291340601,-0.28768207245178,0,"Q12_92"
"662","POSE",1937,"Q10","P1E1",29,0.260932131593938,0.0409002076401117,1.14726350415317e-10,"Q10_29"
"663","POSE",1937,"Q10","P1E1",128,1.95558684334266,2.24628511217722,0.0833460003832044,"Q10_128"
"664","POSE",1937,"Q6","E1",13,2.92971926492125,2.92873740045361,6.43229469687867e-15,"Q6_13"
"665","POSE",1937,"Q10","P1E1",6,2.43178112627726,0.388283609985167,0.0240233505058794,"Q10_6"
"666","POSE",1937,"Q2","E1",95,0.391059596956728,1.49260076941151,3.5527136788005e-15,"Q2_95"
"667","POSE",1937,"Q10","P1E1",138,1.96512264573424,1.52489862034447,0.0825550067659704,"Q10_138"
"668","POSE",1938,"Q4","E1",68,1.93342163845253,2.48345561953041,0.00291999999999993,"Q4_68"
"669","POSE",1938,"Q14","P1",88,1.4986483770492,1.39347891691153,0.00782062202080512,"Q14_88"
"670","POSE",1938,"Q11","P1",113,2.19931056289051,2.25300919403063,1.76190134748566e-10,"Q11_113"
"671","POSE",1938,"Q14","P1",98,0.667771500269009,0.844107452180666,0.00854811488071185,"Q14_98"
"672","POSE",1938,"Q14","P1",86,0.374236029568166,2.28060622399002,0.055561357872988,"Q14_86"
"673","POSE",1938,"Q3","E1",143,2.36902567038296,2.54671721311882,0.00125647803907134,"Q3_143"
"674","POSE",1938,"Q14","P1",95,2.00644390498934,2.2989576536056,0.0421608987291377,"Q14_95"
"675","POSE",1938,"Q11","P1",116,2.73989432715841,3.06509799783411,0,"Q11_116"
"676","POSE",1938,"Q11","P1",117,1.1750616523986,1.23057227295303,2.13211626132193e-09,"Q11_117"
"677","POSE",1938,"Q14","P1",85,1.48183832064612,1.89918217568002,0,"Q14_85"
"678","POSE",1938,"Q11","P1",105,2.12675364197797,1.74934951156071,0.00366837374192849,"Q11_105"
"679","POSE",1938,"Q5","E1",38,3.10032468654128,3.00936788382314,5.57116966675153e-10,"Q5_38"
"680","POSE",1938,"Q19","P7E1",42,1.19197937143192,1.8772605198617,0.0128777393106959,"Q19_42"
"681","POSE",1938,"Q11","P1",26,2.86064608908874,4.69754227509611,0,"Q11_26"
"682","POSE",1938,"Q3","E1",1,0.00434618545820773,-0.206832114103692,2.45876652371635e-15,"Q3_1"
"683","POSE",1938,"Q23","P10E1",63,2.32515069249369,3.32580310018798,0.204734259380542,"Q23_63"
"684","POSE",1938,"Q11","P1",60,2.39670538897947,2.38272785150379,0,"Q11_60"
"685","POSE",1938,"Q14","P1",104,1.11077175942164,2.09016819787109,0.0643702831739498,"Q14_104"
"686","POSE",1938,"Q1","E1",98,1.2648841639245,2.5811318956447,0.143964249736959,"Q1_98"
"687","POSE",1938,"Q11","P1",103,1.41455693376088,1.58240571523699,0.249653220308489,"Q11_103"
"688","POSE",1938,"Q19","P7E1",37,2.92480010928021,2.88279693836313,3.98861199144562e-10,"Q19_37"
"689","POSE",1938,"Q19","P7E1",43,1.08558737402646,1.57947651087632,4.71095651377595e-09,"Q19_43"
"690","POSE",1938,"Q14","P1",100,1.74088071015306,1.65837221098723,0.0773027070704981,"Q14_100"
"692","POSE",1938,"Q8","P1E1",35,1.60878339295113,1.09035179413306,2.14531360054337e-10,"Q8_35"
"693","POSE",1938,"Q24","P10E1",22,1.02077383596582,1.19750779246298,2.3190098730197e-09,"Q24_22"
"694","POSE",1938,"Q8","P1E1",11,0.532244960955226,2.01269261849941,0.00458201468380999,"Q8_11"
"695","POSE",1938,"Q13","P1",200,1.14753869456331,1.46536029391255,2.95112787318529e-10,"Q13_200"
"696","POSE",1938,"Q5","E1",2,3.22513004701225,3.58692942783614,0,"Q5_2"
"697","POSE",1938,"Q8","P1E1",53,2.20153567631208,1.59293042350215,0,"Q8_53"
"698","POSE",1938,"Q11","P1",73,2.15412929143721,0.760507192342023,0.0328339228197177,"Q11_73"
"699","POSE",1938,"Q4","E1",38,2.16527597025555,2.07529654064919,0,"Q4_38"
"700","POSE",1938,"Q4","E1",66,1.26559076900779,1.97484132895294,0,"Q4_66"
"701","POSE",1938,"Q13","P1",204,0.0541166391437441,0.602336342598618,0.00962250048008242,"Q13_204"
"702","POSE",1938,"Q19","P7E1",40,0.466190089621573,-0.207081581552444,0,"Q19_40"
"703","POSE",1938,"Q23","P10E1",39,1.62118795841177,1.55812120226484,0.0506858859294141,"Q23_39"
"704","POSE",1938,"Q11","P1",77,2.9414678733215,2.76179109630857,0,"Q11_77"
"705","POSE",1938,"Q20","P7E1",57,0.208420997877778,0.225750353743558,0.0202008673959743,"Q20_57"
"706","POSE",1938,"Q23","P10E1",60,1.77567714191341,3.10009353309704,0.111215695865724,"Q23_60"
"707","POSE",1938,"Q23","P10E1",97,2.62540244006922,2.34919322593007,0.00848188353371764,"Q23_97"
"708","POSE",1938,"Q1","E1",24,3.31654056199275,2.98106225878061,0.00130262903276011,"Q1_24"
"709","POSE",1938,"Q11","P1",100,2.46593432152411,2.59202388174275,0.0592002196401844,"Q11_100"
"710","POSE",1938,"Q10","P1E1",129,2.12229260263812,1.98588985220215,0.501376357764241,"Q10_129"
"711","POSE",1938,"Q19","P7E1",28,2.07053469940058,1.17577274326504,2.67190458274058e-10,"Q19_28"
"712","POSE",1938,"Q25","P10E1",3,2.22273878611743,2.10628492126177,4.01285404905138e-09,"Q25_3"
"713","POSE",1938,"Q10","P1E1",15,3.12259540036016,2.78183763621452,0.0346181985127983,"Q10_15"
"714","POSE",1938,"Q9","P1E1",37,2.59198561505627,3.56967640988857,8.583839619547e-11,"Q9_37"
"715","POSE",1938,"Q9","P1E1",39,2.36265038772151,1.32600255238417,0.00292000038308139,"Q9_39"
"716","POSE",1938,"Q9","P1E1",57,3.45919990343137,3.55133229904652,0,"Q9_57"
"717","POSE",1938,"Q23","P10E1",82,1.72263803967343,1.45778401013894,1.95961634732455e-10,"Q23_82"
"718","POSE",1938,"Q23","P10E1",84,1.56584765360695,1.56280762240497,0.00570684293809423,"Q23_84"
"719","POSE",1938,"Q23","P10E1",96,0.090755827090169,2.1924102244208,0.05178194441124,"Q23_96"
"720","POSE",1938,"Q1","E1",10,1.58252579097831,2.43419875636572,0,"Q1_10"
"721","POSE",1938,"Q10","P1E1",102,3.37667857258315,3.08900327135523,0.106291029838483,"Q10_102"
"722","POSE",1938,"Q22","P7E1",114,1.65855853324253,0.52920853063143,2.68043580007315e-10,"Q22_114"
"723","POSE",1938,"Q21","P7E1",104,2.74598265293637,2.64192622322571,0.0491765710668431,"Q21_104"
"724","POSE",1938,"Q10","P1E1",128,2.24628511217722,2.27076104382039,0.0612242982804698,"Q10_128"
"725","POSE",1938,"Q10","P1E1",138,1.52489862034447,2.27735615774164,0.152902660977187,"Q10_138"
"726","POSE",1938,"Q25","P10E1",31,0.380237498912142,1.25884282211792,0.0556500001574503,"Q25_31"
"727","POSE",1938,"Q25","P10E1",35,1.41765677648564,0.797913270037675,0,"Q25_35"
"728","POSE",1938,"Q3","E1",169,1.75578720980527,2.08605025649109,2.90368618038883e-15,"Q3_169"
"729","POSE",1938,"Q23","P10E1",28,0.23053191608756,1.2007541378883,0.052105926906373,"Q23_28"
"730","POSE",1938,"Q10","P1E1",56,1.37353237057058,2.06448745339714,1.45989988267203e-10,"Q10_56"
"731","POSE",1938,"Q8","P1E1",62,0.297072654537224,2.27911328692694,0,"Q8_62"
"732","POSE",1938,"Q23","P10E1",90,1.53661824043422,2.36328208313125,2.70188760254086e-09,"Q23_90"
"733","POSE",1938,"Q2","E1",25,1.83000441670066,2.75942501271161,0.00291999999999992,"Q2_25"
"734","POSE",1938,"Q2","E1",26,1.61574464764831,1.42468999100149,0,"Q2_26"
"735","POSE",1938,"Q8","P1E1",69,0.0611059342322329,-0.0930727289529062,0,"Q8_69"
"736","POSE",1938,"Q10","P1E1",127,1.91432880805572,1.86873237122656,0,"Q10_127"
"737","POSE",1938,"Q22","P7E1",125,0.77753301713245,1.04808916443116,5.08901676354867e-09,"Q22_125"
"738","POSE",1938,"Q23","P10E1",110,2.34299363782299,3.10598867747257,0.000115709383435068,"Q23_110"
"739","POSE",1938,"Q10","P1E1",14,0.330247281784076,0.457779279836833,0.529505711698339,"Q10_14"
"740","POSE",1938,"Q5","E1",39,2.86113640628766,2.94942832675854,0.000282311514631465,"Q5_39"
"741","POSE",1938,"Q1","E1",94,0.728019142129302,0.812854918451744,0,"Q1_94"
"742","POSE",1938,"Q3","E1",17,2.39526033457132,3.301274933511,0.0373343610700264,"Q3_17"
"743","POSE",1938,"Q5","E1",40,1.67228399501831,2.11183237807632,0,"Q5_40"
"744","POSE",1938,"Q5","E1",41,1.08979024134776,-0.268404031656742,0,"Q5_41"
"745","POSE",1938,"Q8","P1E1",65,2.23126675406584,2.38761476082779,1.45453265570694e-09,"Q8_65"
"746","POSE",1938,"Q3","E1",49,2.46695453026254,2.90288196473507,8.92157459020382e-16,"Q3_49"
"747","POSE",1938,"Q3","E1",6,0.824772103703591,1.42550623818712,9.05928665417832e-16,"Q3_6"
"748","POSE",1938,"Q2","E1",7,1.93160146055268,0.014831088148213,0,"Q2_7"
"749","POSE",1938,"Q10","P1E1",110,3.13941704980176,2.90924035701856,1.22961705528724e-10,"Q10_110"
"750","POSE",1938,"Q2","E1",95,1.49260076941151,2.83442599968233,0.00581143900145748,"Q2_95"
"751","POSE",1938,"Q3","E1",90,0.135862151056373,0.104238677150118,8.04036837109833e-16,"Q3_90"
"752","POSE",1938,"Q1","E1",31,1.76945181996889,1.73309781508447,0.0841872642122364,"Q1_31"
"753","POSE",1938,"Q20","P7E1",55,1.99162554457599,1.54160897403991,5.36024558073223e-16,"Q20_55"
"754","POSE",1938,"Q22","P7E1",87,1.99831497725781,1.63973534239354,1.87206648377014e-09,"Q22_87"
"755","POSE",1938,"Q23","P10E1",26,1.48916354094033,2.05566012434062,0.0296857115294868,"Q23_26"
"756","POSE",1938,"Q23","P10E1",117,0.610906527880055,2.23811075159103,0,"Q23_117"
"757","POSE",1938,"Q6","E1",13,2.92873740045361,2.89529702562637,0,"Q6_13"
"758","POSE",1938,"Q5","E1",42,2.33345460343513,1.86701306913254,0,"Q5_42"
"759","POSE",1938,"Q22","P7E1",73,2.36705805005858,2.16395154322974,0.00292000049888342,"Q22_73"
"760","POSE",1938,"Q7","P1E1",87,2.21266588451854,2.79329169636549,0,"Q7_87"
"761","POSE",1938,"Q22","P7E1",79,2.32043591760509,2.06510975520284,0,"Q22_79"
"762","POSE",1938,"Q22","P7E1",68,2.02154494987393,1.56661113161464,0,"Q22_68"
"763","POSE",1938,"Q21","P7E1",75,2.5435230715928,2.62281429685549,0.090437308477954,"Q21_75"
"764","POSE",1939,"Q9","P1E1",37,3.56967640988857,0.827972066165279,3.57273294326887e-10,"Q9_37"
"765","POSE",1939,"Q14","P1",95,2.2989576536056,1.80865424269154,0,"Q14_95"
"766","POSE",1939,"Q19","P7E1",42,1.8772605198617,0.248232606308081,0.0113297794969227,"Q19_42"
"767","POSE",1939,"Q14","P1",86,2.28060622399002,0.303588320330234,0.124979951860679,"Q14_86"
"768","POSE",1939,"Q11","P1",117,1.23057227295303,1.97704234686788,2.37618813514473e-10,"Q11_117"
"769","POSE",1939,"Q19","P7E1",37,2.88279693836313,1.83293316759513,1.73141649852937e-10,"Q19_37"
"770","POSE",1939,"Q14","P1",100,1.65837221098723,0.685795612544497,0.184549022485382,"Q14_100"
"771","POSE",1939,"Q11","P1",116,3.06509799783411,2.85029215025287,0,"Q11_116"
"772","POSE",1939,"Q14","P1",104,2.09016819787109,0.837353421265199,0.276631340062715,"Q14_104"
"773","POSE",1939,"Q14","P1",85,1.89918217568002,1.31721301426175,5.55219418822972e-10,"Q14_85"
"774","POSE",1939,"Q10","P1E1",102,3.08900327135523,3.29346741148387,0.0880149616591478,"Q10_102"
"775","POSE",1939,"Q9","P1E1",39,1.32600255238417,2.23971008392616,0.0058400000655667,"Q9_39"
"776","POSE",1939,"Q11","P1",113,2.25300919403063,2.89524128217208,0.000923195710888069,"Q11_113"
"777","POSE",1939,"Q13","P1",200,1.46536029391255,0.289529247976159,0,"Q13_200"
"778","POSE",1939,"Q14","P1",98,0.844107452180666,-0.693147180559961,0.00959760296661332,"Q14_98"
"779","POSE",1939,"Q11","P1",105,1.74934951156071,1.29852106920824,0.0241807028777596,"Q11_105"
"780","POSE",1939,"Q19","P7E1",13,0.215737871605142,-0.693147180559981,0,"Q19_13"
"781","POSE",1939,"Q22","P7E1",73,2.16395154322974,1.63315141472429,1.85224000741613e-09,"Q22_73"
"782","POSE",1939,"Q19","P7E1",28,1.17577274326504,-0.287682072451809,6.81711655423634e-10,"Q19_28"
"783","POSE",1939,"Q4","E1",64,0.952893427879645,0.409301186937286,0,"Q4_64"
"784","POSE",1939,"Q4","E1",66,1.97484132895294,1.61786988622802,0,"Q4_66"
"785","POSE",1939,"Q9","P1E1",57,3.55133229904652,3.65644015024339,5.58901516001242e-11,"Q9_57"
"786","POSE",1939,"Q9","P1E1",60,0.0714748264334123,0.947450371126601,0,"Q9_60"
"787","POSE",1939,"Q11","P1",103,1.58240571523699,1.82815132820616,0.212007256393438,"Q11_103"
"789","POSE",1939,"Q4","E1",71,0.0766204671618216,0.964983321576573,2.03645766916338e-10,"Q4_71"
"790","POSE",1939,"Q11","P1",109,0.523300016967513,1.73703026559672,0.0121446633433637,"Q11_109"
"791","POSE",1939,"Q4","E1",76,0.074431604391443,-0.306991184015396,0.140372347292937,"Q4_76"
"792","POSE",1939,"Q2","E1",95,2.83442599968233,1.98664052144997,2.23724071830134e-09,"Q2_95"
"793","POSE",1939,"Q2","E1",97,0.402028731235402,0.10021162492459,0.0231419622885572,"Q2_97"
"794","POSE",1939,"Q11","P1",119,0.235658916193817,0.517198251734914,0.0096225039159187,"Q11_119"
"795","POSE",1939,"Q22","P7E1",133,1.19610242190156,0.854823190707921,3.21660031943338e-10,"Q22_133"
"796","POSE",1939,"Q4","E1",38,2.07529654064919,2.04260322388501,0,"Q4_38"
"797","POSE",1939,"Q22","P7E1",87,1.63973534239354,2.03594584752789,0,"Q22_87"
"798","POSE",1939,"Q4","E1",67,0.0480914902988186,-0.427912787783328,0.00291999997333289,"Q4_67"
"799","POSE",1939,"Q4","E1",68,2.48345561953041,2.0496788961229,0.012582535049843,"Q4_68"
"800","POSE",1939,"Q4","E1",69,0.347520971604593,1.90094715001376,0,"Q4_69"
"801","POSE",1939,"Q4","E1",70,1.14925031898874,0.00471268005469658,6.68736108946355e-10,"Q4_70"
"802","POSE",1939,"Q2","E1",110,0.498357951274979,-0.633821397352552,0,"Q2_110"
"803","POSE",1939,"Q2","E1",25,2.75942501271161,1.75061379710108,0,"Q2_25"
"804","POSE",1939,"Q1","E1",98,2.5811318956447,2.78389406252185,0.0642365167188149,"Q1_98"
"805","POSE",1939,"Q13","P1",204,0.602336342598618,1.06419656586725,0,"Q13_204"
"806","POSE",1939,"Q4","E1",77,0.107375592309615,-0.0166979548687587,0,"Q4_77"
"807","POSE",1939,"Q3","E1",6,1.42550623818712,2.58389139350185,0,"Q3_6"
"808","POSE",1939,"Q24","P10E1",22,1.19750779246298,0.803635155066494,3.20741655457368e-10,"Q24_22"
"809","POSE",1939,"Q11","P1",126,0.36693877661259,1.19374619227635,0.0234477072829066,"Q11_126"
"810","POSE",1939,"Q11","P1",26,4.69754227509611,3.16564068635206,0,"Q11_26"
"811","POSE",1939,"Q22","P7E1",97,1.94613376386223,1.83581794753021,0,"Q22_97"
"812","POSE",1939,"Q10","P1E1",110,2.90924035701856,2.53000000672775,4.4081334067414e-11,"Q10_110"
"813","POSE",1939,"Q10","P1E1",127,1.86873237122656,0.693147180559945,2.69269140318329e-09,"Q10_127"
"814","POSE",1939,"Q1","E1",24,2.98106225878061,3.77510581922122,0,"Q1_24"
"815","POSE",1939,"Q8","P1E1",11,2.01269261849941,2.02280542108991,4.31811480581246e-10,"Q8_11"
"816","POSE",1939,"Q8","P1E1",53,1.59293042350215,2.33924675973609,0,"Q8_53"
"817","POSE",1939,"Q1","E1",97,0.350908530157572,-0.287682072451808,0,"Q1_97"
"818","POSE",1939,"Q2","E1",94,0.683769532873805,1.66826700853471,0.0271507693178224,"Q2_94"
"819","POSE",1939,"Q2","E1",7,0.014831088148213,1.02233628726707,2.06108485834022e-09,"Q2_7"
"820","POSE",1939,"Q23","P10E1",110,3.10598867747257,2.75566287762977,7.9477908094816e-11,"Q23_110"
"821","POSE",1939,"Q22","P7E1",125,1.04808916443116,1.57478106333622,6.7369665401884e-11,"Q22_125"
"822","POSE",1939,"Q23","P10E1",117,2.23811075159103,2.11336365308165,3.53772010797115e-11,"Q23_117"
"823","POSE",1939,"Q22","P7E1",79,2.06510975520284,2.45940825659488,0,"Q22_79"
"824","POSE",1939,"Q25","P10E1",3,2.10628492126177,2.47912957378269,0,"Q25_3"
"825","POSE",1939,"Q25","P10E1",39,0.267849904195021,1.06253978207639,1.43026612602349e-10,"Q25_39"
"826","POSE",1939,"Q19","P7E1",43,1.57947651087632,1.57371199945026,0,"Q19_43"
"827","POSE",1939,"Q11","P1",77,2.76179109630857,2.82620448679622,0,"Q11_77"
"828","POSE",1939,"Q11","P1",100,2.59202388174275,1.62130933262618,0.0568424669995137,"Q11_100"
"829","POSE",1939,"Q1","E1",94,0.812854918451744,2.37757691270869,0,"Q1_94"
"830","POSE",1939,"Q12","P1",94,0.267589105093007,0.765836581531129,0,"Q12_94"
"831","POSE",1939,"Q2","E1",26,1.42468999100149,1.71102065415485,5.0699293652201e-09,"Q2_26"
"833","POSE",1939,"Q3","E1",17,3.301274933511,3.13169210701852,0,"Q3_17"
"834","POSE",1939,"Q8","P1E1",65,2.38761476082779,2.42726131261867,2.0166726875992e-09,"Q8_65"
"835","POSE",1939,"Q10","P1E1",6,0.594311738548235,1.38136860579699,0.0747335953099549,"Q10_6"
"836","POSE",1939,"Q13","P1",35,0.332965521480126,0.663399583123711,0.00289385309814472,"Q13_35"
"837","POSE",1939,"Q26","P10E1",110,0.438947833876603,1.36276493521289,1.02788844102975e-09,"Q26_110"
"838","POSE",1939,"Q25","P10E1",31,1.25884282211792,1.27486050024698,0.00317475399986079,"Q25_31"
"839","POSE",1939,"Q25","P10E1",35,0.797913270037675,0.799700355463665,0,"Q25_35"
"840","POSE",1939,"Q1","E1",12,1.42565260698131,0.263618934666382,0,"Q1_12"
"841","POSE",1939,"Q23","P10E1",90,2.36328208313125,2.23722088888938,0.0115605258672062,"Q23_90"
"842","POSE",1939,"Q12","P1",92,0.254247559286734,-0.299964705374776,0,"Q12_92"
"843","POSE",1939,"Q10","P1E1",139,0.859601653294211,-0.287682072451808,0,"Q10_139"
"844","POSE",1939,"Q3","E1",143,2.54671721311882,3.03180509291682,0.00128664094574191,"Q3_143"
"845","POSE",1939,"Q7","P1E1",87,2.79329169636549,2.36716652562031,9.70766918548805e-10,"Q7_87"
"846","POSE",1939,"Q23","P10E1",107,0.971854190638796,-0.555651077559158,0.0361567051367788,"Q23_107"
"847","POSE",1939,"Q5","E1",42,1.86701306913254,2.53958731469534,1.91397073962207e-09,"Q5_42"
"848","POSE",1939,"Q10","P1E1",56,2.06448745339714,2.17564414370705,1.33958372687815e-10,"Q10_56"
"849","POSE",1939,"Q21","P7E1",75,2.62281429685549,3.18165112925338,0.0885021025182444,"Q21_75"
"850","POSE",1939,"Q22","P7E1",68,1.56661113161464,0.35420814196529,3.69950213343628e-10,"Q22_68"
"851","POSE",1939,"Q23","P10E1",39,1.55812120226484,1.945288554708,0.049627156932699,"Q23_39"
"852","POSE",1939,"Q11","P1",60,2.38272785150379,1.96559009342795,0,"Q11_60"
"853","POSE",1939,"Q20","P7E1",65,0.378703274837473,-0.569732869240754,0,"Q20_65"
"854","POSE",1939,"Q11","P1",73,0.760507192342023,0,0,"Q11_73"
"855","POSE",1939,"Q10","P1E1",128,2.27076104382039,2.21597655009389,0.211176505316928,"Q10_128"
"856","POSE",1939,"Q23","P10E1",97,2.34919322593007,2.48738994948632,0,"Q23_97"
"857","POSE",1939,"Q10","P1E1",138,2.27735615774164,2.15764852609082,0.222633586099575,"Q10_138"
"858","POSE",1939,"Q3","E1",169,2.08605025649109,3.2254636869587,9.36672961415752e-16,"Q3_169"
"859","POSE",1939,"Q5","E1",43,0.706472213183845,-0.722819587865172,0.126740691558359,"Q5_43"
"860","POSE",1939,"Q1","E1",10,2.43419875636572,1.83385578062755,4.92202049002798e-10,"Q1_10"
"861","POSE",1939,"Q20","P7E1",57,0.225750353743558,0.173183465362919,0.0129950364332317,"Q20_57"
"862","POSE",1939,"Q21","P7E1",104,2.64192622322571,2.43447126384073,0.0565880018552513,"Q21_104"
"863","POSE",1939,"Q23","P10E1",28,1.2007541378883,0.50217426670551,0.13825865958434,"Q23_28"
"864","POSE",1939,"Q1","E1",31,1.73309781508447,1.60454690414128,0.12522443387078,"Q1_31"
"865","POSE",1939,"Q23","P10E1",96,2.1924102244208,0.78502049158001,0.037872080976154,"Q23_96"
"866","POSE",1939,"Q23","P10E1",60,3.10009353309704,1.33224548853302,0.0205676330198479,"Q23_60"
"867","POSE",1939,"Q10","P1E1",15,2.78183763621452,1.2678082789653,0.000421392879876657,"Q10_15"
"868","POSE",1939,"Q8","P1E1",62,2.27911328692694,2.32617468126376,0.00291999995959936,"Q8_62"
"869","POSE",1939,"Q13","P1",84,1.57469714226839,1.95791409196224,8.88178419700125e-15,"Q13_84"
"870","POSE",1939,"Q3","E1",12,0.100423659809799,0.394082744319487,9.13256137380358e-16,"Q3_12"
"871","POSE",1939,"Q23","P10E1",84,1.56280762240497,1.65559059349047,0.0138033663946204,"Q23_84"
"872","POSE",1939,"Q6","E1",85,0.278846965037732,1.72578962317488,0,"Q6_85"
"873","POSE",1939,"Q5","E1",2,3.58692942783614,3.58702309628698,0,"Q5_2"
"874","POSE",1939,"Q23","P10E1",26,2.05566012434062,1.95653428368014,0.104905327810117,"Q23_26"
"875","POSE",1939,"Q5","E1",38,3.00936788382314,3.42569988816666,1.27185977451205e-09,"Q5_38"
"876","POSE",1939,"Q5","E1",40,2.11183237807632,2.08316333152479,8.75137635940603e-10,"Q5_40"
"877","POSE",1939,"Q23","P10E1",82,1.45778401013894,1.04390867420509,6.61526204481789e-11,"Q23_82"
